Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
15.47223,16,3,3,1,0.6957977,0.9823332,0.3102881,290.8594,265.4925,74.69669,0.7088246,1.003535,0.2473391,-0.268434,7.627647,1.974097,GotSelection
15.48865,16,3,3,1,0.6964123,0.9816055,0.3109068,290.388,264.3946,75.34458,0.7086461,1.004327,0.2482176,-0.3425256,7.564951,2.234931,SelectionStart
15.48865,16,3,3,1,0.6964123,0.9816055,0.3109068,290.388,264.3946,75.34458,0.7086461,1.004327,0.2482176,-0.3425256,7.564951,2.234931,SelectionEnd
15.49719,16,3,3,1,0.6964123,0.9816055,0.3109068,290.388,264.3946,75.34458,0.7086461,1.004327,0.2482176,-0.3425256,7.564951,2.234931,GotSelection
15.54926,16,3,3,1,0.7008147,0.9771752,0.3100843,288.3165,259.5064,79.72317,0.7085087,1.00614,0.2498435,-0.5872979,7.070575,3.327163,SelectionStart
15.54926,16,3,3,1,0.7008147,0.9771752,0.3100843,288.3165,259.5064,79.72317,0.7085087,1.00614,0.2498435,-0.5872979,7.070575,3.327163,SelectionEnd
15.55762,16,3,3,1,0.7008147,0.9771752,0.3100843,288.3165,259.5064,79.72317,0.7085087,1.00614,0.2498435,-0.5872979,7.070575,3.327163,GotSelection
15.57391,16,3,3,1,0.7019922,0.9756342,0.3105036,287.679,257.8934,81.00445,0.7083861,1.006542,0.2501394,-0.7219079,7.003525,3.656378,SelectionStart
15.57394,16,3,3,1,0.7019922,0.9756342,0.3105036,287.679,257.8934,81.00445,0.7083861,1.006542,0.2501394,-0.7219079,7.003525,3.656378,SelectionEnd
15.58228,16,3,3,1,0.7019922,0.9756342,0.3105036,287.679,257.8934,81.00445,0.7083861,1.006542,0.2501394,-0.7219079,7.003525,3.656378,GotSelection
15.60104,16,3,3,1,0.7034023,0.9733605,0.3129705,286.7134,254.755,83.05331,0.7078049,1.007085,0.250974,-1.072339,7.023147,4.165555,SelectionStart
15.60107,16,3,3,1,0.7034023,0.9733605,0.3129705,286.7134,254.755,83.05331,0.7078049,1.007085,0.250974,-1.072339,7.023147,4.165555,SelectionEnd
15.60938,16,3,3,1,0.7034023,0.9733605,0.3129705,286.7134,254.755,83.05331,0.7078049,1.007085,0.250974,-1.072339,7.023147,4.165555,GotSelection
15.62592,16,3,3,1,0.7043762,0.97209,0.3139892,286.0323,249.9772,87.0153,0.7076187,1.007713,0.2519902,-1.248135,6.858007,4.572368,SelectionStart
15.62595,16,3,3,1,0.7043762,0.97209,0.3139892,286.0323,249.9772,87.0153,0.7076187,1.007713,0.2519902,-1.248135,6.858007,4.572368,SelectionEnd
15.63452,16,3,3,1,0.7043762,0.97209,0.3139892,286.0323,249.9772,87.0153,0.7076187,1.007713,0.2519902,-1.248135,6.858007,4.572368,GotSelection
15.65112,16,3,3,1,0.7051774,0.9717685,0.3130161,285.859,247.26,89.67274,0.7077389,1.00816,0.2523756,-1.241086,6.621966,4.747894,SelectionStart
15.65115,16,3,3,1,0.7051774,0.9717685,0.3130161,285.859,247.26,89.67274,0.7077389,1.00816,0.2523756,-1.241086,6.621966,4.747894,SelectionEnd
15.66125,16,3,3,1,0.7051774,0.9717685,0.3130161,285.859,247.26,89.67274,0.7077389,1.00816,0.2523756,-1.241086,6.621966,4.747894,GotSelection
15.71075,16,3,3,1,0.7090477,0.9663961,0.3151431,284.233,238.5039,97.22452,0.7061582,1.009046,0.2538491,-1.907326,6.200292,5.802348,SelectionStart
15.71075,16,3,3,1,0.7090477,0.9663961,0.3151431,284.233,238.5039,97.22452,0.7061582,1.009046,0.2538491,-1.907326,6.200292,5.802348,SelectionEnd
15.71936,16,3,3,1,0.7090477,0.9663961,0.3151431,284.233,238.5039,97.22452,0.7061582,1.009046,0.2538491,-1.907326,6.200292,5.802348,GotSelection
15.73639,16,3,3,1,0.711338,0.9631515,0.3158721,283.5166,231.6231,103.4741,0.705767,1.009934,0.2540979,-2.245589,5.923676,6.460527,SelectionStart
15.73642,16,3,3,1,0.711338,0.9631515,0.3158721,283.5166,231.6231,103.4741,0.705767,1.009934,0.2540979,-2.245589,5.923676,6.460527,SelectionEnd
15.74533,16,3,3,1,0.711338,0.9631515,0.3158721,283.5166,231.6231,103.4741,0.705767,1.009934,0.2540979,-2.245589,5.923676,6.460527,GotSelection
15.76212,16,3,3,1,0.7122654,0.9618474,0.3165984,283.2003,228.51,106.1892,0.7053248,1.010398,0.2544144,-2.448847,5.802392,6.739048,SelectionStart
15.76215,16,3,3,1,0.7122654,0.9618474,0.3165984,283.2003,228.51,106.1892,0.7053248,1.010398,0.2544144,-2.448847,5.802392,6.739048,SelectionEnd
15.77054,16,3,3,1,0.7122654,0.9618474,0.3165984,283.2003,228.51,106.1892,0.7053248,1.010398,0.2544144,-2.448847,5.802392,6.739048,GotSelection
15.78674,16,3,3,1,0.714284,0.9594196,0.3170139,282.7651,221.8604,112.3453,0.7043138,1.010819,0.2551979,-2.814642,5.416335,7.194386,SelectionStart
15.78677,16,3,3,1,0.714284,0.9594196,0.3170139,282.7651,221.8604,112.3453,0.7043138,1.010819,0.2551979,-2.814642,5.416335,7.194386,SelectionEnd
15.79541,16,3,3,1,0.714284,0.9594196,0.3170139,282.7651,221.8604,112.3453,0.7043138,1.010819,0.2551979,-2.814642,5.416335,7.194386,GotSelection
15.81555,16,3,3,1,0.7168858,0.9581257,0.3152345,283.0001,213.6743,120.3905,0.7042745,1.011702,0.2561649,-2.974344,4.74951,7.551066,SelectionStart
15.81558,16,3,3,1,0.7168858,0.9581257,0.3152345,283.0001,213.6743,120.3905,0.7042745,1.011702,0.2561649,-2.974344,4.74951,7.551066,SelectionEnd
15.82733,16,3,3,1,0.7168858,0.9581257,0.3152345,283.0001,213.6743,120.3905,0.7042745,1.011702,0.2561649,-2.974344,4.74951,7.551066,GotSelection
15.84705,16,3,3,1,0.7188005,0.9573882,0.3149069,283.4109,207.0094,126.4883,0.7041594,1.012565,0.25765,-3.156217,4.211655,7.808595,SelectionStart
15.84708,16,3,3,1,0.7188005,0.9573882,0.3149069,283.4109,207.0094,126.4883,0.7041594,1.012565,0.25765,-3.156217,4.211655,7.808595,SelectionEnd
15.8558,16,3,3,1,0.7188005,0.9573882,0.3149069,283.4109,207.0094,126.4883,0.7041594,1.012565,0.25765,-3.156217,4.211655,7.808595,GotSelection
15.90665,16,3,3,1,0.7233042,0.9548867,0.3122684,284.7244,193.4316,139.519,0.7033931,1.013348,0.2612422,-3.509691,2.764073,8.191248,SelectionStart
15.90665,16,3,3,1,0.7233042,0.9548867,0.3122684,284.7244,193.4316,139.519,0.7033931,1.013348,0.2612422,-3.509691,2.764073,8.191248,SelectionEnd
15.91653,16,3,3,1,0.7233042,0.9548867,0.3122684,284.7244,193.4316,139.519,0.7033931,1.013348,0.2612422,-3.509691,2.764073,8.191248,GotSelection
15.93335,16,3,3,1,0.7241764,0.9540818,0.3128418,285.0643,189.9033,142.5478,0.7035838,1.013727,0.2621343,-3.629765,2.523623,8.327233,SelectionStart
15.93338,16,3,3,1,0.7241764,0.9540818,0.3128418,285.0643,189.9033,142.5478,0.7035838,1.013727,0.2621343,-3.629765,2.523623,8.327233,SelectionEnd
15.94186,16,3,3,1,0.7241764,0.9540818,0.3128418,285.0643,189.9033,142.5478,0.7035838,1.013727,0.2621343,-3.629765,2.523623,8.327233,GotSelection
15.95865,16,3,3,1,0.7255416,0.9529081,0.3131739,286.1408,183.5135,148.1096,0.7033046,1.014037,0.2637652,-3.845084,1.954113,8.479703,SelectionStart
15.95868,16,3,3,1,0.7255416,0.9529081,0.3131739,286.1408,183.5135,148.1096,0.7033046,1.014037,0.2637652,-3.845084,1.954113,8.479703,SelectionEnd
15.96729,16,3,3,1,0.7255416,0.9529081,0.3131739,286.1408,183.5135,148.1096,0.7033046,1.014037,0.2637652,-3.845084,1.954113,8.479703,GotSelection
15.98557,16,3,3,1,0.7274225,0.9515018,0.312174,287.5278,178.0979,153.006,0.7035,1.0143,0.2661268,-3.919985,1.168273,8.560753,SelectionStart
15.98557,16,3,3,1,0.7274225,0.9515018,0.312174,287.5278,178.0979,153.006,0.7035,1.0143,0.2661268,-3.919985,1.168273,8.560753,SelectionEnd
15.99414,16,3,3,1,0.7274225,0.9515018,0.312174,287.5278,178.0979,153.006,0.7035,1.0143,0.2661268,-3.919985,1.168273,8.560753,GotSelection
16.01065,16,3,3,1,0.7281145,0.951245,0.3119243,287.9079,176.5949,154.3409,0.7040696,1.01458,0.2675242,-3.872915,0.8968795,8.555241,SelectionStart
16.01068,16,3,3,1,0.7281145,0.951245,0.3119243,287.9079,176.5949,154.3409,0.7040696,1.01458,0.2675242,-3.872915,0.8968795,8.555241,SelectionEnd
16.0191,16,3,3,1,0.7281145,0.951245,0.3119243,287.9079,176.5949,154.3409,0.7040696,1.01458,0.2675242,-3.872915,0.8968795,8.555241,GotSelection
16.06998,16,3,3,1,0.7307682,0.9517831,0.3082696,290.1822,172.5875,158.149,0.7048326,1.01483,0.2724462,-3.646126,-0.4016764,8.184971,SelectionStart
16.07001,16,3,3,1,0.7307682,0.9517831,0.3082696,290.1822,172.5875,158.149,0.7048326,1.01483,0.2724462,-3.646126,-0.4016764,8.184971,SelectionEnd
16.07834,16,3,3,1,0.7307682,0.9517831,0.3082696,290.1822,172.5875,158.149,0.7048326,1.01483,0.2724462,-3.646126,-0.4016764,8.184971,GotSelection
16.09464,16,3,3,1,0.7319729,0.952546,0.305733,291.2719,171.8562,159.0016,0.7053987,1.015589,0.2747598,-3.428922,-1.04263,7.978601,SelectionStart
16.09464,16,3,3,1,0.7319729,0.952546,0.305733,291.2719,171.8562,159.0016,0.7053987,1.015589,0.2747598,-3.428922,-1.04263,7.978601,SelectionEnd
16.10297,16,3,3,1,0.7319729,0.952546,0.305733,291.2719,171.8562,159.0016,0.7053987,1.015589,0.2747598,-3.428922,-1.04263,7.978601,GotSelection
16.12076,16,3,3,1,0.7322128,0.9526919,0.305813,291.4682,171.4648,159.2302,0.7052916,1.015885,0.2755985,-3.42721,-1.180154,7.952627,SelectionStart
16.12076,16,3,3,1,0.7322128,0.9526919,0.305813,291.4682,171.4648,159.2302,0.7052916,1.015885,0.2755985,-3.42721,-1.180154,7.952627,SelectionEnd
16.12976,16,3,3,1,0.7322128,0.9526919,0.305813,291.4682,171.4648,159.2302,0.7052916,1.015885,0.2755985,-3.42721,-1.180154,7.952627,GotSelection
16.14731,16,3,3,1,0.7324913,0.953212,0.3053614,292.082,170.5067,159.8771,0.7051499,1.016677,0.277635,-3.341066,-1.558653,7.849256,SelectionStart
16.14734,16,3,3,1,0.7324913,0.953212,0.3053614,292.082,170.5067,159.8771,0.7051499,1.016677,0.277635,-3.341066,-1.558653,7.849256,SelectionEnd
16.15564,16,3,3,1,0.7324913,0.953212,0.3053614,292.082,170.5067,159.8771,0.7051499,1.016677,0.277635,-3.341066,-1.558653,7.849256,GotSelection
16.17267,16,3,3,1,0.7331543,0.9524674,0.3046472,292.9235,168.9273,161.2936,0.7057093,1.017925,0.2804449,-3.167424,-2.114561,7.859962,SelectionStart
16.1727,16,3,3,1,0.7331543,0.9524674,0.3046472,292.9235,168.9273,161.2936,0.7057093,1.017925,0.2804449,-3.167424,-2.114561,7.859962,SelectionEnd
16.18152,16,3,3,1,0.7331543,0.9524674,0.3046472,292.9235,168.9273,161.2936,0.7057093,1.017925,0.2804449,-3.167424,-2.114561,7.859962,GotSelection
16.20087,16,3,3,1,0.7335749,0.9512872,0.3051046,293.4463,167.0399,162.8472,0.7063702,1.018948,0.2832148,-3.051978,-2.520221,7.935406,SelectionStart
16.2009,16,3,3,1,0.7335749,0.9512872,0.3051046,293.4463,167.0399,162.8472,0.7063702,1.018948,0.2832148,-3.051978,-2.520221,7.935406,SelectionEnd
16.21005,16,3,3,1,0.7335749,0.9512872,0.3051046,293.4463,167.0399,162.8472,0.7063702,1.018948,0.2832148,-3.051978,-2.520221,7.935406,GotSelection
16.26016,16,3,3,1,0.7338642,0.9501243,0.3061607,294.1958,164.8248,164.4429,0.7067865,1.020173,0.2878247,-2.8762,-3.101781,7.947991,SelectionStart
16.26016,16,3,3,1,0.7338642,0.9501243,0.3061607,294.1958,164.8248,164.4429,0.7067865,1.020173,0.2878247,-2.8762,-3.101781,7.947991,SelectionEnd
16.26843,16,3,3,1,0.7338642,0.9501243,0.3061607,294.1958,164.8248,164.4429,0.7067865,1.020173,0.2878247,-2.8762,-3.101781,7.947991,GotSelection
16.28598,16,3,3,1,0.7340351,0.9500849,0.3062924,294.4638,164.1287,164.9454,0.7071967,1.020843,0.2912778,-2.674404,-3.473684,7.843695,SelectionStart
16.28598,16,3,3,1,0.7340351,0.9500849,0.3062924,294.4638,164.1287,164.9454,0.7071967,1.020843,0.2912778,-2.674404,-3.473684,7.843695,SelectionEnd
16.29538,16,3,3,1,0.7340351,0.9500849,0.3062924,294.4638,164.1287,164.9454,0.7071967,1.020843,0.2912778,-2.674404,-3.473684,7.843695,GotSelection
16.31342,16,3,3,1,0.7340239,0.9505464,0.3064686,294.4833,164.0134,164.9653,0.7073931,1.021327,0.2938538,-2.515939,-3.687271,7.733679,SelectionStart
16.31345,16,3,3,1,0.7340239,0.9505464,0.3064686,294.4833,164.0134,164.9653,0.7073931,1.021327,0.2938538,-2.515939,-3.687271,7.733679,SelectionEnd
16.32184,16,3,3,1,0.7340239,0.9505464,0.3064686,294.4833,164.0134,164.9653,0.7073931,1.021327,0.2938538,-2.515939,-3.687271,7.733679,GotSelection
16.3382,16,3,3,1,0.7342434,0.9507564,0.3059056,294.5074,164.1906,164.8884,0.7071995,1.021493,0.2947455,-2.469836,-3.836822,7.659067,SelectionStart
16.3382,16,3,3,1,0.7342434,0.9507564,0.3059056,294.5074,164.1906,164.8884,0.7071995,1.021493,0.2947455,-2.469836,-3.836822,7.659067,SelectionEnd
16.34659,16,3,3,1,0.7342434,0.9507564,0.3059056,294.5074,164.1906,164.8884,0.7071995,1.021493,0.2947455,-2.469836,-3.836822,7.659067,GotSelection
16.36502,16,3,3,1,0.7345356,0.9512454,0.3050566,294.5001,164.4395,164.8083,0.707369,1.022042,0.2967257,-2.317166,-4.091364,7.538723,SelectionStart
16.36502,16,3,3,1,0.7345356,0.9512454,0.3050566,294.5001,164.4395,164.8083,0.707369,1.022042,0.2967257,-2.317166,-4.091364,7.538723,SelectionEnd
16.37363,16,3,3,1,0.7345356,0.9512454,0.3050566,294.5001,164.4395,164.8083,0.707369,1.022042,0.2967257,-2.317166,-4.091364,7.538723,GotSelection
16.42343,16,3,3,1,0.7342069,0.951203,0.3056507,294.379,164.2015,164.9109,0.7058141,1.021708,0.3018478,-2.193856,-4.549274,7.283685,SelectionStart
16.42346,16,3,3,1,0.7342069,0.951203,0.3056507,294.379,164.2015,164.9109,0.7058141,1.021708,0.3018478,-2.193856,-4.549274,7.283685,SelectionEnd
16.43185,16,3,3,1,0.7342069,0.951203,0.3056507,294.379,164.2015,164.9109,0.7058141,1.021708,0.3018478,-2.193856,-4.549274,7.283685,GotSelection
16.44843,16,3,3,1,0.7342542,0.951103,0.305636,294.3842,164.1201,165.0105,0.7052884,1.021699,0.3029784,-2.190947,-4.69035,7.230438,SelectionStart
16.44846,16,3,3,1,0.7342542,0.951103,0.305636,294.3842,164.1201,165.0105,0.7052884,1.021699,0.3029784,-2.190947,-4.69035,7.230438,SelectionEnd
16.45703,16,3,3,1,0.7342542,0.951103,0.305636,294.3842,164.1201,165.0105,0.7052884,1.021699,0.3029784,-2.190947,-4.69035,7.230438,GotSelection
16.47327,16,3,3,1,0.7345397,0.9509556,0.3051018,294.3975,164.0255,165.2534,0.7033563,1.021115,0.3044864,-2.320766,-4.97745,7.057151,SelectionStart
16.47327,16,3,3,1,0.7345397,0.9509556,0.3051018,294.3975,164.0255,165.2534,0.7033563,1.021115,0.3044864,-2.320766,-4.97745,7.057151,SelectionEnd
16.48169,16,3,3,1,0.7345397,0.9509556,0.3051018,294.3975,164.0255,165.2534,0.7033563,1.021115,0.3044864,-2.320766,-4.97745,7.057151,GotSelection
16.49805,16,3,3,1,0.7348258,0.9508235,0.3051161,294.4228,163.8642,165.4276,0.7010475,1.020251,0.3058141,-2.526085,-5.213207,6.878159,SelectionStart
16.49805,16,3,3,1,0.7348258,0.9508235,0.3051161,294.4228,163.8642,165.4276,0.7010475,1.020251,0.3058141,-2.526085,-5.213207,6.878159,SelectionEnd
16.50708,16,3,3,1,0.7348258,0.9508235,0.3051161,294.4228,163.8642,165.4276,0.7010475,1.020251,0.3058141,-2.526085,-5.213207,6.878159,GotSelection
16.52518,16,3,3,1,0.7343302,0.950833,0.3064229,294.1241,163.6758,165.3544,0.7002683,1.01993,0.3066595,-2.580939,-5.150837,6.878117,SelectionStart
16.52518,16,3,3,1,0.7343302,0.950833,0.3064229,294.1241,163.6758,165.3544,0.7002683,1.01993,0.3066595,-2.580939,-5.150837,6.878117,SelectionEnd
16.53442,16,3,3,1,0.7343302,0.950833,0.3064229,294.1241,163.6758,165.3544,0.7002683,1.01993,0.3066595,-2.580939,-5.150837,6.878117,GotSelection
16.55243,16,3,3,1,0.7343161,0.9502848,0.3069163,294.0638,163.2961,165.684,0.6974151,1.018286,0.3084184,-2.8246,-5.375649,6.659565,SelectionStart
16.55246,16,3,3,1,0.7343161,0.9502848,0.3069163,294.0638,163.2961,165.684,0.6974151,1.018286,0.3084184,-2.8246,-5.375649,6.659565,SelectionEnd
16.56107,16,3,3,1,0.7343161,0.9502848,0.3069163,294.0638,163.2961,165.684,0.6974151,1.018286,0.3084184,-2.8246,-5.375649,6.659565,GotSelection
16.61215,16,3,3,1,0.7338226,0.9506113,0.3066171,293.8939,163.8309,165.288,0.6929016,1.014136,0.3122537,-3.034925,-5.745777,5.971477,SelectionStart
16.61218,16,3,3,1,0.7338226,0.9506113,0.3066171,293.8939,163.8309,165.288,0.6929016,1.014136,0.3122537,-3.034925,-5.745777,5.971477,SelectionEnd
16.62128,16,3,3,1,0.7338226,0.9506113,0.3066171,293.8939,163.8309,165.288,0.6929016,1.014136,0.3122537,-3.034925,-5.745777,5.971477,GotSelection
16.63803,16,3,3,1,0.7337109,0.9506096,0.3066709,293.863,163.972,165.1515,0.6919019,1.012842,0.3126968,-3.111901,-5.768731,5.811678,SelectionStart
16.63806,16,3,3,1,0.7337109,0.9506096,0.3066709,293.863,163.972,165.1515,0.6919019,1.012842,0.3126968,-3.111901,-5.768731,5.811678,SelectionEnd
16.64685,16,3,3,1,0.7337109,0.9506096,0.3066709,293.863,163.972,165.1515,0.6919019,1.012842,0.3126968,-3.111901,-5.768731,5.811678,GotSelection
16.66382,16,3,3,1,0.7330291,0.95083,0.3071741,293.5858,164.11,164.9214,0.6903243,1.010743,0.3135281,-3.202626,-5.722478,5.565299,SelectionStart
16.66385,16,3,3,1,0.7330291,0.95083,0.3071741,293.5858,164.11,164.9214,0.6903243,1.010743,0.3135281,-3.202626,-5.722478,5.565299,SelectionEnd
16.67227,16,3,3,1,0.7330291,0.95083,0.3071741,293.5858,164.11,164.9214,0.6903243,1.010743,0.3135281,-3.202626,-5.722478,5.565299,GotSelection
16.69058,16,3,3,1,0.7324196,0.9511746,0.3074366,293.669,164.1146,164.7809,0.6899304,1.00966,0.3136097,-3.193021,-5.644612,5.417261,SelectionStart
16.69061,16,3,3,1,0.7324196,0.9511746,0.3074366,293.669,164.1146,164.7809,0.6899304,1.00966,0.3136097,-3.193021,-5.644612,5.417261,SelectionEnd
16.69891,16,3,3,1,0.7324196,0.9511746,0.3074366,293.669,164.1146,164.7809,0.6899304,1.00966,0.3136097,-3.193021,-5.644612,5.417261,GotSelection
16.71564,16,3,3,1,0.7317978,0.9511377,0.3073753,293.7149,164.049,164.8534,0.6896708,1.009063,0.3123187,-3.236928,-5.491175,5.411777,SelectionStart
16.71564,16,3,3,1,0.7317978,0.9511377,0.3073753,293.7149,164.049,164.8534,0.6896708,1.009063,0.3123187,-3.236928,-5.491175,5.411777,SelectionEnd
16.72433,16,3,3,1,0.7317978,0.9511377,0.3073753,293.7149,164.049,164.8534,0.6896708,1.009063,0.3123187,-3.236928,-5.491175,5.411777,GotSelection
16.7757,16,3,3,1,0.730728,0.9513832,0.3083514,293.1052,164.5754,164.2942,0.6907676,1.010473,0.308076,-3.295575,-4.885243,5.856344,SelectionStart
16.77573,16,3,3,1,0.730728,0.9513832,0.3083514,293.1052,164.5754,164.2942,0.6907676,1.010473,0.308076,-3.295575,-4.885243,5.856344,SelectionEnd
16.78403,16,3,3,1,0.730728,0.9513832,0.3083514,293.1052,164.5754,164.2942,0.6907676,1.010473,0.308076,-3.295575,-4.885243,5.856344,GotSelection
16.80054,16,3,3,1,0.730593,0.9517201,0.3080095,293.1956,164.9608,163.9205,0.6923342,1.012028,0.3047864,-3.260209,-4.578153,6.143548,SelectionStart
16.80057,16,3,3,1,0.730593,0.9517201,0.3080095,293.1956,164.9608,163.9205,0.6923342,1.012028,0.3047864,-3.260209,-4.578153,6.143548,SelectionEnd
16.80939,16,3,3,1,0.730593,0.9517201,0.3080095,293.1956,164.9608,163.9205,0.6923342,1.012028,0.3047864,-3.260209,-4.578153,6.143548,GotSelection
16.83978,16,3,3,1,0.7301736,0.9517931,0.3085228,293.1909,164.9877,163.7317,0.6946535,1.014177,0.3007346,-3.209432,-4.10429,6.60165,SelectionStart
16.83981,16,3,3,1,0.7301736,0.9517931,0.3085228,293.1909,164.9877,163.7317,0.6946535,1.014177,0.3007346,-3.209432,-4.10429,6.60165,SelectionEnd
16.85062,16,3,3,1,0.7301736,0.9517931,0.3085228,293.1909,164.9877,163.7317,0.6946535,1.014177,0.3007346,-3.209432,-4.10429,6.60165,GotSelection
16.86847,16,3,3,1,0.7299351,0.9511085,0.3093104,293.0246,164.6485,163.9864,0.6976225,1.016331,0.2961311,-3.182063,-3.540999,7.180388,SelectionStart
16.8685,16,3,3,1,0.7299351,0.9511085,0.3093104,293.0246,164.6485,163.9864,0.6976225,1.016331,0.2961311,-3.182063,-3.540999,7.180388,SelectionEnd
16.87698,16,3,3,1,0.7299351,0.9511085,0.3093104,293.0246,164.6485,163.9864,0.6976225,1.016331,0.2961311,-3.182063,-3.540999,7.180388,GotSelection
16.89401,16,3,3,1,0.7297835,0.9507011,0.3099627,292.8969,164.52,164.0351,0.7003052,1.018154,0.291428,-3.189252,-2.976265,7.689945,SelectionStart
16.89401,16,3,3,1,0.7297835,0.9507011,0.3099627,292.8969,164.52,164.0351,0.7003052,1.018154,0.291428,-3.189252,-2.976265,7.689945,SelectionEnd
16.90274,16,3,3,1,0.7297835,0.9507011,0.3099627,292.8969,164.52,164.0351,0.7003052,1.018154,0.291428,-3.189252,-2.976265,7.689945,GotSelection
16.92282,16,3,3,1,0.7290866,0.9509434,0.310873,292.762,164.8535,163.5404,0.7029342,1.019506,0.2867011,-3.151703,-2.305078,8.106845,SelectionStart
16.92285,16,3,3,1,0.7290866,0.9509434,0.310873,292.762,164.8535,163.5404,0.7029342,1.019506,0.2867011,-3.151703,-2.305078,8.106845,SelectionEnd
16.93134,16,3,3,1,0.7290866,0.9509434,0.310873,292.762,164.8535,163.5404,0.7029342,1.019506,0.2867011,-3.151703,-2.305078,8.106845,GotSelection
17.0282,16,3,3,1,0.7248071,0.9520071,0.3157151,290.0078,169.3973,158.8685,0.7105289,1.019134,0.2762353,-2.776822,0.3037434,8.787869,SelectionStart
17.02823,16,3,3,1,0.7248071,0.9520071,0.3157151,290.0078,169.3973,158.8685,0.7105289,1.019134,0.2762353,-2.776822,0.3037434,8.787869,SelectionEnd
17.03735,16,3,3,1,0.7248071,0.9520071,0.3157151,290.0078,169.3973,158.8685,0.7105289,1.019134,0.2762353,-2.776822,0.3037434,8.787869,GotSelection
17.09995,16,3,3,1,0.7192074,0.9543968,0.3221612,287.2807,176.2391,151.2824,0.7136859,1.015803,0.2714106,-2.568672,2.54601,8.568456,SelectionStart
17.09995,16,3,3,1,0.7192074,0.9543968,0.3221612,287.2807,176.2391,151.2824,0.7136859,1.015803,0.2714106,-2.568672,2.54601,8.568456,SelectionEnd
17.10846,16,3,3,1,0.7192074,0.9543968,0.3221612,287.2807,176.2391,151.2824,0.7136859,1.015803,0.2714106,-2.568672,2.54601,8.568456,GotSelection
17.1243,16,3,3,1,0.7172935,0.9561238,0.3235745,286.2361,181.0887,146.6553,0.7136386,1.014463,0.2696265,-2.531196,3.289755,8.282284,SelectionStart
17.1243,16,3,3,1,0.7172935,0.9561238,0.3235745,286.2361,181.0887,146.6553,0.7136386,1.014463,0.2696265,-2.531196,3.289755,8.282284,SelectionEnd
17.133,16,3,3,1,0.7172935,0.9561238,0.3235745,286.2361,181.0887,146.6553,0.7136386,1.014463,0.2696265,-2.531196,3.289755,8.282284,GotSelection
17.1506,16,3,3,1,0.7172647,0.9578971,0.3223751,286.6113,183.2408,144.6547,0.7129465,1.013632,0.2689981,-2.505891,3.272805,8.002851,SelectionStart
17.1506,16,3,3,1,0.7172647,0.9578971,0.3223751,286.6113,183.2408,144.6547,0.7129465,1.013632,0.2689981,-2.505891,3.272805,8.002851,SelectionEnd
17.15909,16,3,3,1,0.7172647,0.9578971,0.3223751,286.6113,183.2408,144.6547,0.7129465,1.013632,0.2689981,-2.505891,3.272805,8.002851,GotSelection
17.1752,16,3,3,1,0.7141135,0.9611719,0.3228891,286.1948,189.1496,138.7886,0.7132776,1.012651,0.2675689,-2.234248,3.960272,7.536118,SelectionStart
17.17523,16,3,3,1,0.7141135,0.9611719,0.3228891,286.1948,189.1496,138.7886,0.7132776,1.012651,0.2675689,-2.234248,3.960272,7.536118,SelectionEnd
17.18375,16,3,3,1,0.7141135,0.9611719,0.3228891,286.1948,189.1496,138.7886,0.7132776,1.012651,0.2675689,-2.234248,3.960272,7.536118,GotSelection
17.2251,16,3,3,1,0.7096817,0.9637036,0.3262995,284.9215,197.581,130.1683,0.7171422,1.011528,0.2661007,-1.745045,5.328358,7.035579,Nothing
17.24173,16,3,3,1,0.7081384,0.9647655,0.3270115,284.8454,199.7015,127.917,0.7179031,1.010239,0.2652421,-1.653658,5.719554,6.756467,Nothing
17.2583,16,3,3,1,0.7062777,0.9659755,0.3281604,284.7573,201.9004,125.3959,0.7185513,1.008734,0.2645648,-1.59449,6.149093,6.430369,Nothing
17.27444,16,3,3,1,0.7045327,0.9673322,0.3287144,284.8089,203.8033,123.2703,0.7191585,1.00702,0.2645358,-1.474506,6.439701,6.041107,Nothing
17.29147,16,3,3,1,0.7030007,0.9686919,0.3288732,284.9458,205.4336,121.5094,0.7199712,1.005117,0.2648447,-1.308598,6.652328,5.616739,Nothing
17.30884,16,3,3,1,0.7014871,0.9699305,0.3289542,285.0985,207.2731,119.6061,0.720492,1.003122,0.2650704,-1.168121,6.847929,5.190683,Nothing
17.32458,16,3,3,1,0.6988242,0.9730716,0.3289011,285.4456,211.5053,115.3336,0.7214192,0.9988243,0.2662453,-0.9084335,7.131622,4.181738,Nothing
17.341,16,3,3,1,0.6975617,0.9749297,0.3287703,285.6696,213.9142,112.9497,0.7221923,0.9966943,0.2674467,-0.7234664,7.219109,3.609204,Nothing
17.35815,16,3,3,1,0.6964588,0.9767188,0.3281643,286.0024,215.91,111.076,0.7230296,0.994655,0.268865,-0.4939544,7.217615,3.049745,Nothing
17.37466,16,3,3,1,0.6956211,0.9787276,0.3271564,286.3978,217.5578,109.5548,0.7236756,0.9924936,0.2705371,-0.2863061,7.116098,2.451562,Nothing
17.39151,16,3,3,1,0.6946134,0.9805074,0.3266174,286.7475,219.135,108.0051,0.7243059,0.9901588,0.272136,-0.1194349,7.070366,1.865683,Nothing
